DecYear,Lat,BGFlx
"2011.5486","-22.88","3.51e-08"
"2011.5492","-21.34","1.71e-08"
"2011.5493","-22.94","1.50e-08"
"2011.5495","-23.74","1.95e-08"
"2011.5496","-25.39","5.85e-08"
"2011.5497","-24.65","1.17e-08"
"2011.5497","-26.92","1.69e-07"
"2011.5497","-27.22","4.03e-08"
"2011.5498","-26.57","4.55e-07"
"2011.5500"," 26.76","2.03e-08"
"2011.5502","-24.89","2.13e-07"
"2011.5503"," 24.44","1.19e-08"
"2011.5503","-25.64","1.10e-07"
"2011.5503","-25.63","7.84e-08"
"2011.5504","-23.11","1.89e-08"
"2011.5504"," 24.38","3.09e-08"
"2011.5508","-24.55","3.58e-08"
"2011.5511","-24.39","5.32e-08"
"2011.5513","-24.14","2.60e-08"
"2011.5517","-25.02","4.16e-08"
"2011.5517","-23.63","7.64e-08"
"2011.5519"," 24.74","2.74e-08"
"2011.5524","-24.57","1.01e-07"
"2011.5530"," 24.91","3.66e-08"
"2011.5534","-24.64","1.86e-08"
"2011.5535","-25.44","9.93e-08"
"2011.5537","-24.17","3.08e-08"
"2011.5537","-25.97","4.05e-08"
"2011.5538","-24.46","1.22e-07"
"2011.5539","-23.82","2.42e-08"
"2011.5539","-24.19","3.68e-07"
"2011.5540","-23.95","1.94e-08"
"2011.5541"," 10.84","1.63e-08"
"2011.5541"," 11.76","7.27e-08"
"2011.5542","-25.12","2.12e-08"
"2011.5557"," 12.11","3.46e-08"
"2011.5572"," 26.92","5.21e-08"
"2011.5572"," 20.69","5.71e-08"
"2011.5577"," 19.20","5.14e-08"
"2011.5579"," 18.66","3.27e-07"
"2011.5579"," 18.59","3.19e-08"
"2011.5581"," 18.58","1.09e-07"
"2011.5594","-24.99","2.21e-08"
"2011.5611"," 17.62","2.69e-08"
"2011.5614"," 18.93","9.26e-08"
"2011.5615"," 17.30","5.94e-07"
"2011.5619"," 17.66","1.06e-08"
"2011.5622"," 16.37","1.01e-07"
"2011.5628"," 16.62","2.18e-07"
"2011.5628"," 17.60","2.48e-08"
"2011.5629"," 17.31","1.02e-07"
"2011.5632"," 24.42","1.19e-07"
"2011.5633"," 19.00","2.49e-08"
"2011.5635"," 15.77","5.78e-07"
"2011.5637"," 19.62","4.32e-07"
"2011.5639"," 15.68","5.55e-08"
"2011.5641"," 16.44","2.07e-08"
"2011.5643"," 19.71","1.32e-08"
"2011.5643"," 15.83","4.23e-08"
"2011.5648"," 17.74","5.55e-07"
"2011.5648"," 18.20","7.20e-08"
"2011.5648"," 17.79","4.27e-07"
"2011.5650"," 14.77","6.05e-08"
"2011.5651"," 18.07","1.34e-08"
"2011.5652"," 18.07","4.26e-08"
"2011.5652"," 19.20","3.27e-08"
"2011.5654"," 18.41","8.09e-08"
"2011.5654"," 18.27","1.29e-08"
"2011.5654"," 18.18","1.28e-08"
"2011.5654"," 18.35","2.43e-08"
"2011.5655"," 17.99","3.08e-07"
"2011.5657"," 18.25","5.98e-08"
"2011.5657"," 16.50","2.96e-08"
"2011.5658"," 17.06","1.31e-07"
"2011.5659"," 16.16","1.22e-07"
"2011.5659"," 14.89","9.00e-08"
"2011.5660"," 22.53","5.41e-08"
"2011.5660"," 18.81","8.49e-08"
"2011.5662"," 16.01","1.22e-08"
"2011.5662"," 15.57","8.14e-08"
"2011.5667"," 20.57","1.42e-08"
"2011.5668"," 17.59","6.45e-08"
"2011.5668"," 18.49","1.86e-08"
"2011.5668"," 18.19","1.29e-08"
"2011.5669"," 18.33","1.31e-08"
"2011.5669"," 17.67","1.91e-08"
"2011.5669"," 17.77","2.04e-08"
"2011.5670"," 18.30","1.98e-06"
"2011.5670"," 18.83","5.66e-08"
"2011.5672"," 18.37","1.22e-07"
"2011.5672"," 18.39","1.71e-08"
"2011.5672"," 18.37","9.35e-08"
"2011.5672"," 18.33","1.09e-07"
"2011.5673"," 18.00","1.04e-06"
"2011.5673"," 17.73","1.55e-06"
"2011.5676"," 19.33","2.35e-08"
"2011.5677"," 18.82","3.01e-08"
"2011.5677"," 18.30","3.30e-08"
"2011.5677"," 18.04","3.50e-08"
"2011.5678"," 16.76","3.27e-08"
"2011.5678"," 16.07","4.29e-08"
"2011.5679"," 18.59","2.47e-06"
"2011.5679"," 18.47","1.50e-07"
"2011.5680"," 17.67","1.44e-08"
"2011.5680"," 18.19","1.25e-08"
"2011.5681"," 18.79","5.64e-08"
"2011.5681"," 17.04","3.55e-08"
"2011.5681"," 17.58","2.86e-07"
"2011.5681"," 18.79","1.31e-08"
"2011.5682"," 18.33","1.07e-07"
"2011.5682"," 18.47","1.01e-08"
"2011.5682"," 18.74","1.45e-07"
"2011.5683"," 18.39","2.25e-06"
"2011.5683"," 18.68","3.17e-08"
"2011.5684"," 19.04","2.98e-06"
"2011.5686"," 19.12","6.92e-07"
"2011.5686"," 18.99","9.68e-07"
"2011.5687"," 19.10","1.00e-07"
"2011.5688"," 19.34","4.73e-08"
"2011.5688"," 19.05","2.55e-08"
"2011.5690"," 19.63","4.25e-06"
"2011.5693"," 18.64","2.34e-08"
"2011.5694"," 17.17","3.54e-08"
"2011.5694"," 17.54","2.76e-08"
"2011.5695"," 19.29","1.64e-08"
"2011.5695"," 19.28","6.49e-07"
"2011.5696"," 19.35","6.75e-07"
"2011.5696"," 19.79","2.37e-07"
"2011.5697"," 19.69","2.57e-08"
"2011.5698"," 19.03","1.64e-07"
"2011.5698"," 18.57","4.04e-07"
"2011.5699"," 17.42","2.24e-07"
"2011.5699"," 18.27","1.77e-06"
"2011.5701"," 18.45","2.23e-08"
"2011.5701"," 18.97","3.84e-07"
"2011.5701"," 19.03","4.81e-06"
"2011.5703"," 14.92","2.92e-08"
"2011.5703"," 18.59","2.41e-08"
"2011.5703"," 19.20","1.91e-08"
"2011.5703"," 19.41","1.42e-08"
"2011.5704"," 18.69","4.91e-07"
"2011.5705"," 16.95","1.37e-08"
"2011.5705"," 19.08","1.79e-08"
"2011.5705"," 16.87","4.52e-08"
"2011.5705"," 16.34","3.04e-08"
"2011.5706"," 19.26","4.78e-07"
"2011.5706"," 19.02","1.82e-07"
"2011.5707"," 19.10","1.54e-06"
"2011.5708"," 19.01","4.48e-08"
"2011.5708"," 18.86","5.51e-08"
"2011.5709"," 18.85","7.05e-08"
"2011.5710"," 19.15","8.38e-08"
"2011.5710"," 19.22","2.11e-08"
"2011.5710"," 19.03","4.79e-08"
"2011.5710"," 18.76","1.07e-07"
"2011.5710"," 18.78","8.04e-08"
"2011.5710"," 18.67","2.96e-08"
"2011.5711"," 18.65","2.03e-07"
"2011.5711"," 18.23","8.27e-08"
"2011.5712"," 18.58","2.01e-08"
"2011.5712"," 18.88","3.00e-08"
"2011.5713"," 19.03","4.65e-06"
"2011.5714"," 18.92","2.86e-08"
"2011.5715"," 19.11","1.87e-07"
"2011.5715"," 19.03","1.17e-07"
"2011.5716"," 17.47","7.16e-07"
"2011.5716"," 18.63","6.28e-08"
"2011.5717"," 18.77","2.22e-08"
"2011.5717"," 19.46","1.54e-08"
"2011.5719"," 19.20","1.68e-08"
"2011.5719"," 17.23","4.51e-08"
"2011.5719"," 13.88","1.82e-07"
"2011.5721"," 19.41","2.16e-08"
"2011.5721"," 18.94","9.30e-08"
"2011.5721"," 18.97","2.57e-08"
"2011.5721"," 17.66","1.76e-08"
"2011.5722"," 13.22","7.38e-08"
"2011.5724"," 18.85","2.58e-08"
"2011.5724"," 18.62","1.15e-07"
"2011.5726"," 18.57","5.94e-08"
"2011.5726"," 18.50","2.55e-08"
"2011.5727"," 13.15","1.89e-06"
"2011.5729"," 16.99","3.31e-08"
"2011.5729"," 19.46","3.74e-08"
"2011.5729"," 14.73","5.33e-07"
"2011.5730"," 19.87","2.56e-08"
"2011.5730"," 14.48","8.08e-08"
"2011.5730"," 14.37","2.98e-08"
"2011.5730"," 19.48","1.80e-07"
"2011.5730"," 19.86","4.70e-08"
"2011.5730"," 14.99","5.48e-07"
"2011.5731"," 17.73","6.86e-08"
"2011.5732"," 19.88","1.51e-08"
"2011.5732"," 15.01","2.84e-08"
"2011.5732"," 14.56","3.76e-07"
"2011.5732"," 19.92","5.16e-07"
"2011.5733"," 16.40","1.94e-08"
"2011.5733"," 14.46","1.80e-07"
"2011.5733"," 14.53","1.13e-07"
"2011.5734"," 15.52","2.43e-08"
"2011.5734"," 19.56","1.34e-08"
"2011.5734"," 14.63","3.47e-08"
"2011.5734"," 19.97","4.28e-08"
"2011.5734"," 14.27","3.35e-07"
"2011.5735"," 18.11","1.33e-08"
"2011.5735"," 19.70","2.79e-08"
"2011.5735"," 14.41","8.99e-07"
"2011.5736"," 19.95","1.82e-07"
"2011.5736"," 19.73","1.81e-07"
"2011.5736"," 13.89","5.57e-07"
"2011.5737"," 17.32","4.28e-08"
"2011.5737"," 19.39","2.13e-08"
"2011.5738"," 16.60","2.09e-07"
"2011.5741"," 17.17","5.07e-08"
"2011.5742"," 19.85","3.36e-08"
"2011.5743"," 20.14","1.37e-08"
"2011.5743"," 20.21","6.02e-08"
"2011.5744"," 20.61","2.06e-08"
"2011.5745"," 20.65","1.13e-07"
"2011.5745"," 20.29","4.09e-08"
"2011.5746"," 14.18","3.09e-08"
"2011.5746"," 14.30","1.17e-08"
"2011.5746"," 14.26","9.72e-08"
"2011.5746"," 14.69","3.23e-08"
"2011.5747"," 14.67","2.66e-06"
"2011.5748"," 19.90","3.42e-08"
"2011.5748"," 13.81","1.02e-08"
"2011.5749"," 14.72","2.96e-08"
"2011.5750"," 14.79","1.54e-07"
"2011.5750"," 14.19","3.86e-08"
"2011.5751"," 18.79","1.70e-08"
"2011.5752"," 19.90","2.86e-07"
"2011.5752"," 15.36","2.93e-08"
"2011.5752"," 16.58","3.35e-08"
"2011.5752"," 20.51","6.59e-08"
"2011.5753"," 14.46","2.33e-08"
"2011.5754"," 14.69","1.36e-07"
"2011.5754"," 14.55","3.70e-07"
"2011.5754"," 14.18","2.33e-07"
"2011.5756"," 14.15","2.84e-08"
"2011.5756"," 14.98","9.56e-05"
"2011.5759"," 18.19","1.76e-08"
"2011.5759"," 17.27","5.94e-08"
"2011.5759"," 17.39","4.82e-08"
"2011.5761"," 16.53","2.23e-08"
"2011.5761"," 19.16","8.93e-08"
"2011.5763"," 14.83","9.16e-08"
"2011.5764"," 15.48","2.59e-07"
"2011.5765"," 18.89","9.61e-08"
"2011.5766"," 18.22","1.47e-08"
"2011.5767"," 18.38","2.61e-08"
"2011.5770"," 18.78","3.72e-08"
"2011.5776"," 19.71","1.61e-07"
"2011.5777"," 18.78","2.68e-08"
"2011.5779"," 18.26","6.23e-08"
"2011.5779"," 18.20","2.91e-08"
"2011.5779"," 14.60","2.54e-07"
"2011.5781"," 14.57","9.67e-08"
"2011.5781","-13.58","9.81e-08"
"2011.5783"," 17.28","8.49e-08"
"2011.5783"," 17.37","6.40e-07"
"2011.5783"," 14.85","9.24e-08"
"2011.5783"," 17.88","3.30e-07"
"2011.5784"," 14.11","7.57e-08"
"2011.5785"," 17.79","1.47e-07"
"2011.5787"," 18.53","2.54e-08"
"2011.5787"," 17.98","6.77e-08"
"2011.5787"," 17.13","3.98e-08"
"2011.5788"," 16.25","2.65e-08"
"2011.5788"," 18.26","6.45e-08"
"2011.5789"," 17.16","2.73e-07"
"2011.5789"," 17.89","2.21e-07"
"2011.5790"," 18.11","2.27e-08"
"2011.5790"," 16.45","5.57e-08"
"2011.5790"," 17.27","1.09e-07"
"2011.5791"," 23.05","5.04e-08"
"2011.5793"," 15.30","3.92e-08"
"2011.5794"," 18.29","5.57e-08"
"2011.5794"," 17.51","3.55e-08"
"2011.5794"," 16.81","5.38e-08"
"2011.5794"," 17.13","1.38e-08"
"2011.5795"," 17.42","9.26e-08"
"2011.5796"," 14.70","3.44e-08"
"2011.5796"," 17.86","1.56e-07"
"2011.5797"," 18.80","3.08e-08"
"2011.5799"," 15.67","4.89e-08"
"2011.5799"," 18.35","4.16e-08"
"2011.5799"," 17.10","7.66e-08"
"2011.5799"," 18.46","9.85e-08"
"2011.5799"," 16.69","4.91e-08"
"2011.5801"," 17.44","1.03e-07"
"2011.5803"," 18.60","1.17e-06"
"2011.5803"," 18.70","1.65e-08"
"2011.5803"," 16.45","2.42e-07"
"2011.5803"," 16.49","2.23e-07"
"2011.5804"," 15.95","7.11e-08"
"2011.5805"," 16.01","1.27e-06"
"2011.5805"," 15.42","4.13e-08"
"2011.5805"," 15.48","9.92e-08"
"2011.5805"," 15.33","6.53e-08"
"2011.5805"," 15.13","3.03e-07"
"2011.5806"," 16.49","1.49e-07"
"2011.5806"," 15.37","1.87e-07"
"2011.5807"," 16.54","1.02e-06"
"2011.5808"," 15.68","5.01e-07"
"2011.5808"," 14.41","1.18e-07"
"2011.5809"," 17.12","7.51e-08"
"2011.5809"," 15.17","1.08e-06"
"2011.5810"," 16.16","4.85e-08"
"2011.5810"," 13.54","3.02e-07"
"2011.5811"," 14.14","1.41e-07"
"2011.5811"," 15.40","8.04e-08"
"2011.5812"," 17.47","2.93e-07"
"2011.5812"," 16.70","4.19e-08"
"2011.5812"," 17.45","1.20e-08"
"2011.5812"," 16.08","1.57e-07"
"2011.5813"," 16.92","3.15e-07"
"2011.5814"," 15.78","3.15e-08"
"2011.5814"," 16.10","3.74e-07"
"2011.5815"," 17.21","2.59e-08"
"2011.5816"," 16.01","2.58e-07"
"2011.5816"," 15.30","2.45e-08"
"2011.5816"," 16.95","8.31e-08"
"2011.5816"," 17.95","5.17e-07"
"2011.5818"," 15.51","5.65e-07"
"2011.5818"," 15.12","1.43e-08"
"2011.5819"," 16.05","3.75e-08"
"2011.5819"," 16.67","3.25e-08"
"2011.5819"," 15.14","3.65e-08"
"2011.5819"," 18.35","1.15e-07"
"2011.5820"," 15.74","4.01e-08"
"2011.5820"," 14.74","8.35e-08"
"2011.5821"," 15.30","2.27e-07"
"2011.5821"," 15.94","1.62e-07"
"2011.5821"," 15.93","1.87e-07"
"2011.5823"," 17.97","1.63e-06"
"2011.5826"," 15.48","7.13e-07"
"2011.5826"," 15.13","3.68e-07"
"2011.5830"," 13.88","1.43e-07"
"2011.5830"," 14.71","7.22e-08"
"2011.5832"," 16.93","1.69e-08"
"2011.5832"," 14.88","5.98e-08"
"2011.5832"," 16.37","2.09e-08"
"2011.5832"," 16.67","2.06e-08"
"2011.5832"," 17.47","2.69e-08"
"2011.5832"," 16.82","7.07e-08"
"2011.5832"," 16.53","1.57e-08"
"2011.5833"," 16.05","4.66e-08"
"2011.5834"," 14.84","1.75e-06"
"2011.5834"," 15.07","6.83e-08"
"2011.5834"," 17.04","2.78e-08"
"2011.5834"," 15.38","2.20e-08"
"2011.5835"," 17.51","2.28e-08"
"2011.5835"," 16.25","4.72e-08"
"2011.5836"," 16.19","1.15e-07"
"2011.5836"," 15.57","2.51e-08"
"2011.5836"," 15.59","1.22e-08"
"2011.5836"," 16.31","1.71e-08"
"2011.5837"," 15.95","2.47e-07"
"2011.5837"," 16.31","1.00e-08"
"2011.5838"," 16.96","1.47e-07"
"2011.5838"," 15.79","5.15e-08"
"2011.5839"," 15.87","8.98e-08"
"2011.5839"," 15.50","6.62e-07"
"2011.5839"," 16.32","5.51e-08"
"2011.5840"," 15.60","2.32e-08"
"2011.5840"," 17.14","9.93e-08"
"2011.5840"," 15.28","1.64e-08"
"2011.5841"," 16.49","6.78e-07"
"2011.5841"," 16.41","1.29e-08"
"2011.5841"," 15.96","3.96e-07"
"2011.5842"," 16.76","2.44e-06"
"2011.5843"," 17.31","1.48e-06"
"2011.5843"," 18.75","8.49e-06"
"2011.5845"," 16.90","1.51e-07"
"2011.5845"," 16.75","1.28e-08"
"2011.5846"," 13.13","6.44e-07"
"2011.5848"," 16.18","1.90e-07"
"2011.5849"," 15.81","1.37e-06"
"2011.5850"," 24.12","2.78e-08"
"2011.5852"," 17.21","1.18e-08"
"2011.5854"," 17.45","5.49e-08"
"2011.5855"," 17.50","7.11e-07"
"2011.5856"," 17.78","4.28e-08"
"2011.5857"," 14.08","9.77e-08"
"2011.5857"," 17.18","1.37e-07"
"2011.5858"," 16.76","6.24e-08"
"2011.5859"," 15.87","9.48e-08"
"2011.5860"," 16.48","1.16e-08"
"2011.5860"," 16.10","3.38e-08"
"2011.5861"," 16.28","1.64e-07"
"2011.5861"," 16.77","6.80e-08"
"2011.5862"," 16.25","6.75e-08"
"2011.5863"," 15.44","3.85e-07"
"2011.5863"," 15.72","5.22e-08"
"2011.5863"," 16.84","1.19e-07"
"2011.5863"," 16.02","4.31e-08"
"2011.5864"," 16.01","1.85e-08"
"2011.5864"," 15.83","3.39e-08"
"2011.5865"," 16.52","1.79e-07"
"2011.5865"," 16.36","1.13e-07"
"2011.5865"," 15.13","2.41e-07"
"2011.5866"," 16.75","6.81e-08"
"2011.5866"," 16.25","1.40e-08"
"2011.5867"," 15.43","4.33e-06"
"2011.5867"," 15.70","7.65e-06"
"2011.5868"," 15.91","1.57e-05"
"2011.5869"," 16.08","3.62e-07"
"2011.5869"," 18.84","1.45e-07"
"2011.5870"," 18.79","4.94e-08"
"2011.5870"," 17.12","1.08e-08"
"2011.5870"," 16.35","1.24e-07"
"2011.5871"," 18.28","6.44e-07"
"2011.5871"," 16.25","2.78e-08"
"2011.5871"," 15.71","9.03e-08"
"2011.5872"," 16.34","1.58e-08"
"2011.5872"," 16.37","2.64e-06"
"2011.5872"," 15.89","6.58e-06"
"2011.5874"," 19.23","1.81e-07"
"2011.5874"," 15.82","1.37e-07"
"2011.5874"," 14.89","1.27e-07"
"2011.5874"," 15.59","8.34e-08"
"2011.5875"," 14.51","7.28e-07"
"2011.5876"," 19.82","1.28e-08"
"2011.5878"," 17.99","2.81e-08"
"2011.5878"," 17.95","4.86e-06"
"2011.5881"," 17.69","1.04e-07"
"2011.5883"," 16.09","1.13e-07"
"2011.5883"," 15.67","1.11e-07"
"2011.5883"," 15.06","2.58e-07"
"2011.5884"," 15.79","2.28e-07"
"2011.5885"," 15.33","1.56e-06"
"2011.5885"," 15.45","8.18e-06"
"2011.5886"," 16.27","1.87e-08"
"2011.5888"," 16.11","3.10e-08"
"2011.5888"," 16.03","9.22e-08"
"2011.5888"," 15.74","3.27e-08"
"2011.5889"," 15.38","1.41e-07"
"2011.5889"," 17.39","2.25e-08"
"2011.5889"," 17.94","2.13e-08"
"2011.5890"," 15.98","1.66e-08"
"2011.5890"," 16.05","4.65e-07"
"2011.5891"," 17.06","7.36e-08"
"2011.5891"," 16.95","1.48e-07"
"2011.5892"," 15.72","1.84e-07"
"2011.5892"," 16.73","1.46e-07"
"2011.5893"," 17.98","1.99e-08"
"2011.5894"," 18.04","4.13e-08"
"2011.5894"," 16.72","2.39e-08"
"2011.5894"," 14.89","1.60e-07"
"2011.5894"," 16.17","1.84e-08"
"2011.5895"," 17.26","3.42e-06"
"2011.5897"," 15.76","7.75e-08"
"2011.5898"," 14.69","2.27e-07"
"2011.5898"," 18.59","6.76e-08"
"2011.5899"," 19.53","2.71e-08"
"2011.5900"," 15.53","2.92e-06"
"2011.5900"," 15.92","4.09e-08"
"2011.5901"," 16.95","1.03e-08"
"2011.5901"," 19.04","1.84e-06"
"2011.5901"," 15.59","3.36e-08"
"2011.5902"," 17.40","1.61e-08"
"2011.5902"," 16.75","7.21e-08"
"2011.5902"," 16.01","8.14e-07"
"2011.5903"," 17.94","1.00e-07"
"2011.5903"," 17.05","7.67e-08"
"2011.5904"," 16.42","1.36e-07"
"2011.5904"," 16.47","3.98e-07"
"2011.5904"," 17.93","1.46e-07"
"2011.5905"," 16.35","2.25e-07"
"2011.5906"," 16.82","1.79e-07"
"2011.5906"," 16.88","7.11e-08"
"2011.5907"," 17.32","5.92e-07"
"2011.5908"," 16.40","1.01e-07"
"2011.5908"," 16.36","7.30e-08"
"2011.5908"," 16.31","5.42e-08"
"2011.5910"," 16.65","1.47e-08"
"2011.5910"," 15.93","1.49e-07"
"2011.5912"," 15.85","7.17e-08"
"2011.5912"," 16.11","9.71e-08"
"2011.5913"," 15.63","2.55e-08"
"2011.5914"," 16.54","1.55e-08"
"2011.5914"," 16.43","1.59e-08"
"2011.5916"," 16.47","6.75e-07"
"2011.5916"," 17.00","1.62e-07"
"2011.5916"," 16.50","4.77e-08"
"2011.5917"," 15.14","1.44e-07"
"2011.5918"," 16.30","9.31e-08"
"2011.5918"," 16.83","4.50e-08"
"2011.5918"," 16.80","5.86e-08"
"2011.5919"," 16.86","4.18e-08"
"2011.5919"," 16.60","3.01e-07"
"2011.5919"," 16.64","3.57e-08"
"2011.5920"," 16.44","2.80e-08"
"2011.5921"," 18.81","8.34e-08"
"2011.5921"," 16.57","4.46e-08"
"2011.5921"," 16.83","1.02e-08"
"2011.5921"," 17.20","1.48e-07"
"2011.5922"," 18.07","4.24e-08"
"2011.5922"," 16.62","6.48e-07"
"2011.5923"," 16.54","1.79e-08"
"2011.5924"," 15.65","6.53e-08"
"2011.5924"," 16.81","3.15e-08"
"2011.5925","-15.88","9.67e-07"
"2011.5925"," 18.98","1.87e-07"
"2011.5926"," 18.92","2.82e-08"
"2011.5927"," 17.91","1.29e-07"
"2011.5927"," 18.48","4.84e-07"
"2011.5927"," 18.69","6.43e-08"
"2011.5928"," 18.61","1.60e-08"
"2011.5928"," 13.06","3.43e-08"
"2011.5929"," 18.38","4.20e-07"
"2011.5930","-17.01","2.57e-08"
"2011.5931"," 18.93","2.52e-08"
"2011.5931"," 16.33","1.85e-08"
"2011.5932","-17.59","3.92e-08"
"2011.5932"," 18.43","5.26e-08"
"2011.5932"," 18.05","3.43e-08"
"2011.5934"," 23.22","3.55e-08"
"2011.5935","-17.61","8.74e-08"
"2011.5935"," 18.27","3.95e-08"
"2011.5936"," 16.06","8.65e-08"
"2011.5937"," 17.90","4.16e-08"
"2011.5937"," 18.91","1.61e-08"
"2011.5939"," 18.29","1.21e-07"
"2011.5939"," 18.51","7.70e-08"
"2011.5940","-17.24","4.69e-08"
"2011.5941"," 17.40","2.08e-08"
"2011.5941"," 17.04","7.98e-08"
"2011.5942"," 18.42","1.30e-07"
"2011.5945"," 16.87","2.33e-08"
"2011.5945"," 17.76","8.00e-08"
"2011.5946"," 15.92","1.03e-07"
"2011.5947"," 20.16","1.88e-08"
"2011.5947"," 18.01","1.02e-08"
"2011.5948"," 17.89","3.47e-08"
"2011.5948"," 19.94","1.75e-08"
"2011.5949"," 16.18","4.16e-08"
"2011.5949"," 18.13","2.36e-08"
"2011.5949"," 17.92","2.25e-08"
"2011.5949"," 18.12","1.84e-08"
"2011.5949"," 18.03","2.05e-08"
"2011.5950"," 20.28","3.51e-08"
"2011.5950"," 18.73","1.68e-07"
"2011.5951","-17.40","2.12e-08"
"2011.5952"," 18.36","2.32e-08"
"2011.5953"," 18.90","4.72e-08"
"2011.5953"," 19.33","2.73e-08"
"2011.5953"," 17.89","1.38e-08"
"2011.5953"," 17.73","1.69e-08"
"2011.5954","-17.33","6.65e-08"
"2011.5954","-16.88","4.15e-08"
"2011.5954"," 16.64","2.41e-08"
"2011.5955"," 18.82","6.32e-07"
"2011.5955"," 19.41","3.62e-08"
"2011.5956","-17.30","1.93e-08"
"2011.5956"," 16.97","4.56e-08"
"2011.5956"," 19.12","7.98e-08"
"2011.5957"," 19.25","1.92e-08"
"2011.5958","-19.14","1.40e-07"
"2011.5958"," 18.71","4.87e-08"
"2011.5958"," 18.57","1.27e-07"
"2011.5959"," 18.69","7.87e-07"
"2011.5960"," 18.20","2.57e-07"
"2011.5961"," 17.86","2.31e-07"
"2011.5962"," 18.59","2.10e-08"
"2011.5963"," 23.83","6.34e-08"
"2011.5963"," 23.51","7.82e-08"
"2011.5964","-16.88","2.54e-07"
"2011.5965"," 25.11","1.64e-07"
"2011.5965"," 25.21","1.79e-07"
"2011.5966"," 17.40","5.44e-08"
"2011.5966"," 18.01","1.23e-08"
"2011.5967"," 21.17","1.19e-07"
"2011.5967"," 22.26","1.46e-08"
"2011.5968"," 18.11","1.18e-07"
"2011.5969"," 18.76","3.11e-08"
"2011.5969"," 18.34","1.63e-08"
"2011.5969"," 18.96","1.66e-08"
"2011.5969"," 19.46","3.59e-08"
"2011.5971"," 17.67","5.58e-07"
"2011.5972"," 17.95","4.89e-08"
"2011.5972"," 15.11","1.90e-08"
"2011.5973"," 16.76","3.42e-07"
"2011.5974"," 19.00","1.58e-08"
"2011.5974"," 17.36","3.72e-07"
"2011.5974"," 17.90","4.58e-08"
"2011.5974"," 17.55","1.77e-07"
"2011.5974"," 17.77","1.03e-07"
"2011.5976"," 17.52","6.27e-08"
"2011.5976"," 17.95","1.91e-08"
"2011.5976"," 17.45","2.88e-08"
"2011.5976"," 17.60","1.54e-06"
"2011.5977"," 17.49","3.98e-08"
"2011.5978","-17.45","3.02e-07"
"2011.5978"," 18.20","1.05e-08"
"2011.5978"," 17.38","3.71e-07"
"2011.5978"," 15.32","7.18e-08"
"2011.5979"," 16.81","1.82e-08"
"2011.5980"," 17.37","2.91e-07"
"2011.5981"," 16.06","9.73e-08"
"2011.5982"," 18.26","1.50e-08"
"2011.5982"," 17.60","3.31e-08"
"2011.5982"," 22.27","3.66e-07"
"2011.5983"," 18.72","4.91e-08"
"2011.5984"," 17.02","6.50e-08"
"2011.5984","-16.57","2.45e-08"
"2011.5985"," 17.42","1.42e-08"
"2011.5985"," 17.33","1.11e-07"
"2011.5986"," 17.95","1.03e-07"
"2011.5986"," 24.52","6.94e-08"
"2011.5986"," 25.02","5.79e-08"
"2011.5986"," 18.14","1.49e-08"
"2011.5987"," 18.19","2.51e-08"
"2011.5987"," 18.54","3.01e-08"
"2011.5987"," 17.97","2.61e-08"
"2011.5988"," 17.83","1.11e-07"
"2011.5989"," 17.69","7.47e-07"
"2011.5990"," 18.05","1.98e-07"
"2011.5990"," 18.53","1.35e-08"
"2011.5992"," 17.80","2.06e-08"
"2011.5992"," 17.84","5.65e-08"
"2011.5993"," 17.55","1.07e-08"
"2011.5996"," 20.44","2.37e-08"
"2011.5996"," 17.70","5.66e-08"
"2011.5996"," 18.10","1.13e-07"
"2011.5996"," 17.83","3.04e-08"
"2011.5998","-16.53","1.55e-07"
"2011.5998"," 17.30","2.84e-07"
"2011.6000"," 20.67","1.55e-08"
"2011.6000"," 17.25","3.21e-08"
"2011.6001"," 18.20","2.64e-08"
"2011.6001"," 18.03","1.00e-08"
"2011.6002"," 18.86","2.33e-07"
"2011.6002"," 19.17","1.70e-07"
"2011.6003"," 18.50","1.77e-08"
"2011.6003"," 17.51","7.04e-08"
"2011.6003"," 17.58","5.24e-08"
"2011.6004"," 18.68","9.62e-07"
"2011.6004"," 18.37","2.31e-07"
"2011.6004"," 18.57","4.48e-08"
"2011.6005"," 18.24","3.01e-08"
"2011.6007","-16.08","4.46e-07"
"2011.6009"," 18.83","2.40e-08"
"2011.6010","-16.55","9.15e-08"
"2011.6011"," 16.57","2.38e-08"
"2011.6013"," 19.52","1.39e-08"
"2011.6013"," 19.68","9.92e-08"
"2011.6013"," 19.68","2.36e-08"
"2011.6014"," 17.98","6.23e-08"
"2011.6014"," 19.32","4.71e-07"
"2011.6015"," 17.43","1.61e-08"
"2011.6016"," 18.14","1.01e-08"
"2011.6016"," 17.61","2.21e-08"
"2011.6017"," 17.18","1.16e-08"
"2011.6018"," 16.68","4.59e-07"
"2011.6019"," 15.79","1.24e-07"
"2011.6020"," 17.45","3.82e-08"
"2011.6023"," 17.07","1.02e-08"
"2011.6023"," 20.94","2.68e-08"
"2011.6023"," 18.22","1.41e-07"
"2011.6023"," 18.19","5.02e-07"
"2011.6025"," 18.21","5.26e-08"
"2011.6025"," 17.84","3.18e-08"
"2011.6025"," 17.37","7.41e-06"
"2011.6025"," 17.31","4.93e-07"
"2011.6026"," 17.12","6.08e-08"
"2011.6027"," 17.73","1.81e-06"
